Division,Year,TotalGoals,HomeFouls,AwayFouls,HomeYellow,AwayYellow,HomeRed,AwayRed,HomeShots,AwayShots,HomeTarget,AwayTarget,HomeCorners,AwayCorners,FTResult
SC3,2002,2.699421965317919,12.957446808510639,12.23404255319149,1.1170212765957446,1.2553191489361701,0.10638297872340426,0.10638297872340426,10.840425531914894,9.691489361702128,5.170212765957447,4.159574468085107,5.329787234042553,5.074468085106383,"{'H': 0.4624277456647399, 'A': 0.28901734104046245, 'D': 0.24855491329479767}"
SC3,2003,3.011904761904762,,,,,,,,,,,,,"{'H': 0.4166666666666667, 'A': 0.39285714285714285, 'D': 0.19047619047619047}"
SC3,2004,3.4343434343434343,,,,,,,,,,,,,"{'H': 0.48484848484848486, 'A': 0.3434343434343434, 'D': 0.1717171717171717}"
SC3,2005,2.9441340782122905,,,,,,,,,,,,,"{'H': 0.4301675977653631, 'A': 0.35195530726256985, 'D': 0.21787709497206703}"
SC3,2006,2.7925531914893615,,,,,,,,,,,,,"{'H': 0.48936170212765956, 'A': 0.34574468085106386, 'D': 0.16489361702127658}"
SC3,2007,3.0988372093023258,,,,,,,,,,,,,"{'H': 0.45348837209302323, 'A': 0.4069767441860465, 'D': 0.13953488372093023}"
SC3,2008,2.711864406779661,,,,,,,,,,,,,"{'H': 0.4067796610169492, 'A': 0.3559322033898305, 'D': 0.23728813559322035}"
SC3,2009,2.4858757062146895,,,,,,,,,,,,,"{'H': 0.4463276836158192, 'A': 0.3220338983050847, 'D': 0.23163841807909605}"
SC3,2010,2.92814371257485,,,,,,,,,,,,,"{'H': 0.4491017964071856, 'A': 0.33532934131736525, 'D': 0.2155688622754491}"
SC3,2011,3.0309278350515463,,,,,,,,,,,,,"{'H': 0.4536082474226804, 'A': 0.3247422680412371, 'D': 0.22164948453608246}"
SC3,2012,3.3666666666666667,,,,,,,,,,,,,"{'H': 0.48333333333333334, 'A': 0.3111111111111111, 'D': 0.20555555555555555}"
SC3,2013,3.1666666666666665,,,,,,,,,,,,,"{'H': 0.3870967741935484, 'A': 0.3709677419354839, 'D': 0.24193548387096775}"
SC3,2014,2.8944444444444444,,,,,,,,,,,,,"{'H': 0.46111111111111114, 'A': 0.34444444444444444, 'D': 0.19444444444444445}"
SC3,2015,2.9555555555555557,,,,,,,,,,,,,"{'H': 0.4777777777777778, 'A': 0.3333333333333333, 'D': 0.18888888888888888}"
SC3,2016,2.966666666666667,,,,,,,,,,,,,"{'H': 0.4166666666666667, 'A': 0.32222222222222224, 'D': 0.2611111111111111}"
SC3,2017,2.7657142857142856,12.012048192771084,11.457831325301205,1.6024096385542168,1.6746987951807228,0.10843373493975904,0.04819277108433735,10.602409638554217,10.132530120481928,4.409638554216867,4.349397590361446,5.072289156626506,4.578313253012048,"{'H': 0.37714285714285717, 'A': 0.37142857142857144, 'D': 0.25142857142857145}"
SC3,2018,2.8206521739130435,11.603260869565217,11.369565217391305,1.625,1.6793478260869565,0.09239130434782608,0.09782608695652174,10.51086956521739,9.33695652173913,4.380434782608695,4.016304347826087,5.125,4.461956521739131,"{'H': 0.44565217391304346, 'A': 0.358695652173913, 'D': 0.1956521739130435}"
SC3,2019,2.8516483516483517,11.087912087912088,11.467032967032967,1.664835164835165,1.8461538461538463,0.08241758241758242,0.13186813186813187,10.917582417582418,9.582417582417582,4.686813186813187,4.137362637362638,5.208791208791209,4.752747252747253,"{'H': 0.4835164835164835, 'A': 0.31868131868131866, 'D': 0.1978021978021978}"
SC3,2020,3.0217391304347827,11.358695652173912,11.26086956521739,1.7608695652173914,1.8478260869565217,0.09782608695652174,0.10869565217391304,10.16304347826087,9.0,4.336956521739131,4.043478260869565,5.586956521739131,4.456521739130435,"{'A': 0.40217391304347827, 'H': 0.40217391304347827, 'D': 0.1956521739130435}"
SC3,2021,2.6451612903225805,10.779220779220779,11.123376623376624,1.6516129032258065,1.6774193548387097,0.09032258064516129,0.11612903225806452,9.818181818181818,9.435064935064934,4.233766233766234,4.201298701298701,4.779220779220779,4.35064935064935,"{'H': 0.4064516129032258, 'A': 0.38064516129032255, 'D': 0.2129032258064516}"
SC3,2022,2.7333333333333334,10.474860335195531,10.759776536312849,1.8333333333333333,1.9666666666666666,0.11666666666666667,0.15,9.838888888888889,8.827777777777778,4.155555555555556,3.7777777777777777,4.988888888888889,4.416666666666667,"{'H': 0.37222222222222223, 'A': 0.3611111111111111, 'D': 0.26666666666666666}"
SC3,2023,2.596590909090909,10.789772727272727,11.039772727272727,1.8693181818181819,1.9545454545454546,0.07386363636363637,0.10227272727272728,9.090909090909092,8.306818181818182,4.017045454545454,3.4204545454545454,5.017045454545454,4.6647727272727275,"{'H': 0.4318181818181818, 'A': 0.32386363636363635, 'D': 0.24431818181818182}"
SC3,2024,2.5174418604651163,11.034883720930232,11.44767441860465,1.7616279069767442,2.0872093023255816,0.08139534883720931,0.12209302325581395,9.406976744186046,8.017441860465116,4.046511627906977,3.395348837209302,5.203488372093023,4.4186046511627906,"{'H': 0.4418604651162791, 'D': 0.32558139534883723, 'A': 0.23255813953488372}"
SC3,2025,2.5434782608695654,11.66304347826087,11.608695652173912,2.141304347826087,2.1956521739130435,0.07608695652173914,0.08695652173913043,9.380434782608695,8.347826086956522,4.239130434782608,3.6630434782608696,4.663043478260869,4.25,"{'H': 0.5108695652173914, 'A': 0.33695652173913043, 'D': 0.15217391304347827}"
SP1,2000,2.8176100628930816,,,,,,,,,,,,,"{'H': 0.5283018867924528, 'D': 0.27672955974842767, 'A': 0.1949685534591195}"
SP1,2001,2.7125,,,,,,,,,,,,,"{'H': 0.5075, 'D': 0.2525, 'A': 0.24}"
SP1,2002,2.597142857142857,,,,,,,,,,,,,"{'H': 0.4685714285714286, 'D': 0.26857142857142857, 'A': 0.26285714285714284}"
SP1,2003,2.653366583541147,,,,,,,,,,,,,"{'H': 0.46384039900249374, 'D': 0.2793017456359102, 'A': 0.256857855361596}"
SP1,2004,2.610951008645533,,,,,,,,,,,,,"{'H': 0.484149855907781, 'A': 0.2737752161383285, 'D': 0.2420749279538905}"
SP1,2005,2.60797342192691,19.652941176470588,19.076470588235296,2.335294117647059,2.876470588235294,0.18823529411764706,0.22941176470588234,14.311764705882354,10.811764705882354,4.970588235294118,4.023529411764706,5.91764705882353,4.070588235294117,"{'H': 0.4485049833887043, 'D': 0.2857142857142857, 'A': 0.26578073089701}"
SP1,2006,2.4714285714285715,19.323809523809523,19.866666666666667,2.519047619047619,2.719047619047619,0.17142857142857143,0.19047619047619047,13.766666666666667,11.3,4.8,3.7714285714285714,5.557142857142857,4.042857142857143,"{'H': 0.4380952380952381, 'A': 0.29523809523809524, 'D': 0.26666666666666666}"
SP1,2007,2.5941176470588236,17.611764705882354,17.805882352941175,2.4235294117647057,2.623529411764706,0.2235294117647059,0.21176470588235294,13.588235294117647,10.7,4.847058823529411,3.7941176470588234,5.811764705882353,4.458823529411765,"{'H': 0.4588235294117647, 'A': 0.2823529411764706, 'D': 0.25882352941176473}"
SP1,2008,2.8378378378378377,17.07837837837838,16.84864864864865,2.2972972972972974,2.6297297297297297,0.13783783783783785,0.1837837837837838,14.197297297297297,11.348648648648648,5.183783783783784,3.9054054054054053,5.764864864864865,4.418918918918919,"{'H': 0.4891891891891892, 'A': 0.2972972972972973, 'D': 0.21351351351351353}"
SP1,2009,2.827027027027027,16.424324324324324,16.356756756756756,2.5054054054054054,2.7324324324324323,0.1837837837837838,0.24864864864864866,14.835135135135134,11.454054054054055,5.456756756756757,3.983783783783784,6.127027027027027,4.416216216216216,"{'H': 0.4837837837837838, 'A': 0.2918918918918919, 'D': 0.22432432432432434}"
SP1,2010,2.7025641025641027,15.76923076923077,15.320512820512821,2.4461538461538463,2.707692307692308,0.15384615384615385,0.24102564102564103,14.582051282051282,11.75897435897436,5.410256410256411,4.230769230769231,6.156410256410257,4.643589743589744,"{'H': 0.5256410256410257, 'A': 0.24102564102564103, 'D': 0.23333333333333334}"
SP1,2011,2.705263157894737,14.507894736842106,14.057894736842105,2.4263157894736844,2.6578947368421053,0.12368421052631579,0.15526315789473685,14.339473684210526,11.021052631578947,5.3921052631578945,4.007894736842105,6.213157894736842,4.510526315789473,"{'H': 0.5078947368421053, 'A': 0.2578947368421053, 'D': 0.23421052631578948}"
SP1,2012,2.848717948717949,14.705128205128204,14.274358974358975,2.6384615384615384,2.966666666666667,0.15128205128205127,0.21794871794871795,14.648717948717948,11.397435897435898,5.302564102564102,4.046153846153846,6.420512820512821,4.897435897435898,"{'H': 0.4948717948717949, 'A': 0.28974358974358977, 'D': 0.2153846153846154}"
SP1,2013,2.905263157894737,14.297368421052632,14.005263157894737,2.468421052631579,2.7421052631578946,0.13157894736842105,0.18421052631578946,14.457894736842105,11.547368421052632,5.244736842105263,4.078947368421052,6.326315789473684,4.718421052631579,"{'H': 0.4763157894736842, 'A': 0.29736842105263156, 'D': 0.22631578947368422}"
SP1,2014,2.6097560975609757,14.035230352303524,14.265582655826558,2.3631436314363143,2.6775067750677506,0.14092140921409213,0.14092140921409213,13.330623306233063,10.785907859078591,4.726287262872629,3.6395663956639566,6.008130081300813,4.818428184281843,"{'H': 0.45528455284552843, 'A': 0.2926829268292683, 'D': 0.25203252032520324}"
SP1,2015,2.6205128205128205,14.01025641025641,14.071794871794872,2.556410256410256,2.8153846153846156,0.1358974358974359,0.17692307692307693,13.53076923076923,10.682051282051281,4.7846153846153845,3.7051282051282053,5.81025641025641,4.3820512820512825,"{'H': 0.47435897435897434, 'A': 0.28974358974358977, 'D': 0.2358974358974359}"
SP1,2016,2.924324324324324,13.767567567567568,13.337837837837839,2.3972972972972975,2.627027027027027,0.0945945945945946,0.16216216216216217,13.035135135135135,10.335135135135134,4.854054054054054,3.7756756756756755,5.710810810810811,4.218918918918919,"{'H': 0.4837837837837838, 'A': 0.26756756756756755, 'D': 0.24864864864864866}"
SP1,2017,2.8153846153846156,13.953846153846154,14.02051282051282,2.312820512820513,2.735897435897436,0.1,0.10512820512820513,13.866666666666667,10.494871794871795,5.053846153846154,3.953846153846154,5.52051282051282,4.069230769230769,"{'H': 0.46923076923076923, 'A': 0.3128205128205128, 'D': 0.21794871794871795}"
SP1,2018,2.639473684210526,13.471052631578948,13.49736842105263,2.4026315789473682,2.586842105263158,0.1,0.08947368421052632,13.823684210526316,10.597368421052632,4.781578947368421,3.763157894736842,5.726315789473684,4.060526315789474,"{'H': 0.44473684210526315, 'A': 0.28157894736842104, 'D': 0.2736842105263158}"
SP1,2019,2.6214833759590794,13.51918158567775,13.790281329923273,2.5294117647058822,2.7289002557544757,0.10230179028132992,0.12276214833759591,13.156010230179028,10.26086956521739,4.641943734015345,3.432225063938619,5.329923273657289,4.1841432225063935,"{'H': 0.47058823529411764, 'D': 0.2659846547314578, 'A': 0.26342710997442453}"
SP1,2020,2.380281690140845,13.867605633802818,13.738028169014084,2.4985915492957744,2.3830985915492957,0.09859154929577464,0.1295774647887324,11.698591549295775,10.135211267605634,4.033802816901408,3.563380281690141,4.526760563380281,4.247887323943662,"{'H': 0.4309859154929577, 'D': 0.29014084507042254, 'A': 0.27887323943661974}"
SP1,2021,2.552825552825553,13.341523341523342,12.825552825552826,2.2407862407862407,2.3906633906633905,0.11793611793611794,0.085995085995086,11.985257985257986,10.233415233415233,4.113022113022113,3.493857493857494,4.7690417690417695,4.250614250614251,"{'H': 0.4226044226044226, 'D': 0.29484029484029484, 'A': 0.28255528255528256}"
SP1,2022,2.5,13.408045977011493,12.977011494252874,2.5114942528735633,2.8132183908045976,0.15517241379310345,0.16379310344827586,13.517241379310345,10.408045977011493,4.637931034482759,3.560344827586207,5.385057471264368,4.051724137931035,"{'H': 0.4425287356321839, 'A': 0.2988505747126437, 'D': 0.25862068965517243}"
SP1,2023,2.580487804878049,13.048780487804878,12.94390243902439,2.3341463414634145,2.521951219512195,0.12439024390243902,0.15609756097560976,14.097560975609756,10.785365853658536,4.929268292682927,3.631707317073171,5.553658536585366,4.04390243902439,"{'H': 0.47804878048780486, 'D': 0.2634146341463415, 'A': 0.25853658536585367}"
SP1,2024,2.627296587926509,12.459317585301838,12.622047244094489,2.322834645669291,2.338582677165354,0.09711286089238845,0.10498687664041995,13.254593175853019,10.238845144356956,4.6745406824146984,3.4960629921259843,5.246719160104987,4.013123359580052,"{'H': 0.44881889763779526, 'A': 0.29396325459317585, 'D': 0.2572178477690289}"
SP1,2025,2.608040201005025,12.125628140703517,12.371859296482413,1.9597989949748744,2.185929648241206,0.11055276381909548,0.10050251256281408,13.462311557788945,10.839195979899497,4.683417085427136,3.6733668341708543,5.467336683417085,4.251256281407035,"{'H': 0.4321608040201005, 'A': 0.32160804020100503, 'D': 0.24623115577889448}"
SP2,2000,2.1573604060913705,,,,,,,,,,,,,"{'H': 0.41116751269035534, 'D': 0.3350253807106599, 'A': 0.25380710659898476}"
SP2,2001,2.162886597938144,,,,,,,,,,,,,"{'H': 0.4329896907216495, 'D': 0.32577319587628867, 'A': 0.24123711340206186}"
SP2,2002,2.1073446327683616,,,,,,,,,,,,,"{'H': 0.3870056497175141, 'D': 0.3531073446327684, 'A': 0.2598870056497175}"
SP2,2003,2.127659574468085,,,,,,,,,,,,,"{'H': 0.4148936170212766, 'D': 0.3723404255319149, 'A': 0.2127659574468085}"
SP2,2004,2.2873900293255134,,,,,,,,,,,,,"{'H': 0.4046920821114369, 'D': 0.31378299120234604, 'A': 0.28152492668621704}"
SP2,2005,2.3354978354978355,,,,,,,,,,,,,"{'H': 0.42207792207792205, 'A': 0.2987012987012987, 'D': 0.2792207792207792}"
SP2,2006,2.268939393939394,,,,,,,,,,,,,"{'H': 0.4810606060606061, 'D': 0.2765151515151515, 'A': 0.24242424242424243}"
SP2,2007,2.308080808080808,,,,,,,,,,,,,"{'H': 0.42424242424242425, 'D': 0.31313131313131315, 'A': 0.26262626262626265}"
SP2,2008,2.366359447004608,,,,,,,,,,,,,"{'H': 0.46543778801843316, 'D': 0.34101382488479265, 'A': 0.1935483870967742}"
SP2,2009,2.5183585313174945,,,,,,,,,,,,,"{'H': 0.4427645788336933, 'D': 0.3023758099352052, 'A': 0.2548596112311015}"
SP2,2010,2.468546637744035,,,,,,,,,,,,,"{'H': 0.43817787418655096, 'D': 0.3123644251626898, 'A': 0.24945770065075923}"
SP2,2011,2.590717299578059,,,,,,,,,,,,,"{'H': 0.4578059071729958, 'D': 0.2742616033755274, 'A': 0.2679324894514768}"
SP2,2012,2.684989429175476,,,,,,,,,,,,,"{'H': 0.492600422832981, 'A': 0.2854122621564482, 'D': 0.2219873150105708}"
SP2,2013,2.5432900432900434,,,,,,,,,,,,,"{'H': 0.48484848484848486, 'D': 0.2619047619047619, 'A': 0.2532467532467532}"
SP2,2014,2.368070953436807,,,,,,,,,,,,,"{'H': 0.43680709534368073, 'D': 0.29933481152993346, 'A': 0.2638580931263858}"
SP2,2015,2.3376623376623376,,,,,,,,,,,,,"{'H': 0.4523809523809524, 'D': 0.30952380952380953, 'A': 0.23809523809523808}"
SP2,2016,2.3029661016949152,,,,,,,,,,,,,"{'H': 0.4682203389830508, 'D': 0.3114406779661017, 'A': 0.22033898305084745}"
SP2,2017,2.2536997885835097,14.945205479452055,15.287671232876713,2.1506849315068495,2.7534246575342465,0.0958904109589041,0.1415525114155251,12.789954337899543,9.954337899543379,4.470319634703197,3.497716894977169,5.780821917808219,4.210045662100456,"{'H': 0.44608879492600423, 'D': 0.3192389006342495, 'A': 0.2346723044397463}"
SP2,2018,2.254424778761062,14.83849557522124,15.06637168141593,2.480088495575221,2.8915929203539825,0.10619469026548672,0.13716814159292035,12.639380530973451,10.108407079646017,4.367256637168142,3.334070796460177,5.688053097345133,4.042035398230088,"{'H': 0.4889380530973451, 'D': 0.2853982300884956, 'A': 0.22566371681415928}"
SP2,2019,2.240165631469979,15.523809523809524,15.824675324675324,2.5995670995670994,2.9761904761904763,0.11471861471861472,0.17965367965367965,12.893939393939394,10.095238095238095,4.2813852813852815,3.409090909090909,5.374458874458875,4.134199134199134,"{'H': 0.41200828157349895, 'D': 0.3188405797101449, 'A': 0.2691511387163561}"
SP2,2020,2.0952380952380953,15.519274376417233,15.170068027210885,2.510204081632653,2.5873015873015874,0.15192743764172337,0.2018140589569161,10.977324263038549,9.517006802721088,3.687074829931973,3.188208616780045,4.5396825396825395,3.9705215419501134,"{'H': 0.4399092970521542, 'D': 0.2925170068027211, 'A': 0.2675736961451247}"
SP2,2021,2.213991769547325,14.05761316872428,13.810699588477366,2.3106995884773665,2.3127572016460904,0.12757201646090535,0.11316872427983539,11.60082304526749,10.267489711934155,3.95679012345679,3.3580246913580245,4.70164609053498,4.061728395061729,"{'H': 0.4218106995884774, 'D': 0.32510288065843623, 'A': 0.25308641975308643}"
SP2,2022,2.239130434782609,13.476086956521739,13.31304347826087,2.376086956521739,2.5652173913043477,0.10434782608695652,0.1673913043478261,12.68695652173913,10.4,4.413043478260869,3.282608695652174,5.195652173913044,4.282608695652174,"{'H': 0.44565217391304346, 'D': 0.29347826086956524, 'A': 0.2608695652173913}"
SP2,2023,2.235930735930736,12.733766233766234,12.755411255411255,2.2683982683982684,2.645021645021645,0.11255411255411256,0.13852813852813853,13.194805194805195,10.008658008658008,4.324675324675325,3.1818181818181817,5.242424242424242,4.015151515151516,"{'H': 0.45021645021645024, 'D': 0.3225108225108225, 'A': 0.22727272727272727}"
SP2,2024,2.2934782608695654,13.280434782608696,13.115217391304348,2.1652173913043478,2.510869565217391,0.07391304347826087,0.12608695652173912,13.910869565217391,10.704347826086957,4.628260869565217,3.55,5.308695652173913,4.058695652173913,"{'H': 0.4543478260869565, 'D': 0.29782608695652174, 'A': 0.24782608695652175}"
SP2,2025,2.5836909871244633,12.995708154506438,12.854077253218884,2.1459227467811157,2.3218884120171674,0.13304721030042918,0.15021459227467812,13.793991416309012,10.321888412017167,4.484978540772532,3.4721030042918457,5.364806866952789,3.9742489270386265,"{'H': 0.48497854077253216, 'D': 0.2703862660944206, 'A': 0.2446351931330472}"
SUI,2012,2.411111111111111,,,,,,,,,,,,,"{'H': 0.4444444444444444, 'D': 0.28888888888888886, 'A': 0.26666666666666666}"
SUI,2013,2.7094972067039107,,,,,,,,,,,,,"{'H': 0.46368715083798884, 'A': 0.29608938547486036, 'D': 0.24022346368715083}"
SUI,2014,2.9226519337016574,,,,,,,,,,,,,"{'H': 0.4530386740331492, 'A': 0.32044198895027626, 'D': 0.2265193370165746}"
SUI,2015,3.022222222222222,,,,,,,,,,,,,"{'H': 0.43333333333333335, 'A': 0.3, 'D': 0.26666666666666666}"
SUI,2016,3.3222222222222224,,,,,,,,,,,,,"{'H': 0.46111111111111114, 'A': 0.3055555555555556, 'D': 0.23333333333333334}"
SUI,2017,3.0432432432432432,,,,,,,,,,,,,"{'H': 0.3837837837837838, 'A': 0.3675675675675676, 'D': 0.24864864864864866}"
SUI,2018,3.217142857142857,,,,,,,,,,,,,"{'H': 0.4342857142857143, 'A': 0.36, 'D': 0.2057142857142857}"
SUI,2019,2.8461538461538463,,,,,,,,,,,,,"{'H': 0.3956043956043956, 'A': 0.3516483516483517, 'D': 0.25274725274725274}"
SUI,2020,2.7672955974842766,,,,,,,,,,,,,"{'H': 0.4528301886792453, 'D': 0.2893081761006289, 'A': 0.2578616352201258}"
SUI,2021,3.234146341463415,,,,,,,,,,,,,"{'H': 0.4, 'A': 0.32682926829268294, 'D': 0.2731707317073171}"
SUI,2022,3.064327485380117,,,,,,,,,,,,,"{'H': 0.43859649122807015, 'A': 0.2807017543859649, 'D': 0.2807017543859649}"
SUI,2023,3.085714285714286,,,,,,,,,,,,,"{'H': 0.4523809523809524, 'D': 0.2904761904761905, 'A': 0.2571428571428571}"
SUI,2024,2.653409090909091,,,,,,,,,,,,,"{'H': 0.45454545454545453, 'A': 0.30113636363636365, 'D': 0.24431818181818182}"
SWE,2012,2.7231404958677685,,,,,,,,,,,,,"{'H': 0.4090909090909091, 'D': 0.2975206611570248, 'A': 0.29338842975206614}"
SWE,2013,2.743801652892562,,,,,,,,,,,,,"{'H': 0.44214876033057854, 'A': 0.29338842975206614, 'D': 0.2644628099173554}"
SWE,2014,2.9214876033057853,,,,,,,,,,,,,"{'H': 0.45867768595041325, 'A': 0.2892561983471074, 'D': 0.25206611570247933}"
SWE,2015,2.809917355371901,,,,,,,,,,,,,"{'H': 0.4669421487603306, 'A': 0.28512396694214875, 'D': 0.24793388429752067}"
SWE,2016,3.0661157024793386,,,,,,,,,,,,,"{'H': 0.45041322314049587, 'A': 0.3140495867768595, 'D': 0.23553719008264462}"
SWE,2017,2.772727272727273,,,,,,,,,,,,,"{'H': 0.4090909090909091, 'A': 0.30165289256198347, 'D': 0.2892561983471074}"
SWE,2018,2.71900826446281,,,,,,,,,,,,,"{'H': 0.4256198347107438, 'A': 0.35537190082644626, 'D': 0.2190082644628099}"
SWE,2019,2.7107438016528924,,,,,,,,,,,,,"{'H': 0.45454545454545453, 'A': 0.29338842975206614, 'D': 0.25206611570247933}"
SWE,2020,2.8057851239669422,,,,,,,,,,,,,"{'H': 0.371900826446281, 'D': 0.3181818181818182, 'A': 0.30991735537190085}"
SWE,2021,2.65702479338843,,,,,,,,,,,,,"{'H': 0.4462809917355372, 'A': 0.30991735537190085, 'D': 0.24380165289256198}"
SWE,2022,2.760330578512397,,,,,,,,,,,,,"{'H': 0.44214876033057854, 'A': 0.30991735537190085, 'D': 0.24793388429752067}"
SWE,2023,2.7708333333333335,,,,,,,,,,,,,"{'H': 0.4666666666666667, 'A': 0.3375, 'D': 0.19583333333333333}"
SWE,2024,2.9086538461538463,,,,,,,,,,,,,"{'H': 0.4519230769230769, 'A': 0.33653846153846156, 'D': 0.21153846153846154}"
T1,2000,3.074074074074074,,,,,,,,,,,,,"{'H': 0.46296296296296297, 'D': 0.2777777777777778, 'A': 0.25925925925925924}"
T1,2001,3.3412162162162162,,,,,,,,,,,,,"{'H': 0.527027027027027, 'A': 0.28716216216216217, 'D': 0.1858108108108108}"
T1,2002,2.783269961977186,,,,,,,,,,,,,"{'H': 0.49429657794676807, 'D': 0.26996197718631176, 'A': 0.23574144486692014}"
T1,2003,2.901734104046243,,,,,,,,,,,,,"{'H': 0.4682080924855491, 'A': 0.28901734104046245, 'D': 0.24277456647398843}"
T1,2004,2.954397394136808,,,,,,,,,,,,,"{'H': 0.46905537459283386, 'A': 0.3322475570032573, 'D': 0.1986970684039088}"
T1,2005,2.8006535947712417,,,,,,,,,,,,,"{'H': 0.4411764705882353, 'A': 0.28431372549019607, 'D': 0.27450980392156865}"
T1,2006,2.6699346405228757,,,,,,,,,,,,,"{'H': 0.46405228758169936, 'A': 0.27124183006535946, 'D': 0.2647058823529412}"
T1,2007,2.386206896551724,,,,,,,,,,,,,"{'H': 0.49310344827586206, 'D': 0.2655172413793103, 'A': 0.2413793103448276}"
T1,2008,2.6565656565656566,,,,,,,,,,,,,"{'H': 0.4612794612794613, 'A': 0.31313131313131315, 'D': 0.2255892255892256}"
T1,2009,2.5,,,,,,,,,,,,,"{'H': 0.5, 'A': 0.29012345679012347, 'D': 0.20987654320987653}"
T1,2010,2.588235294117647,,,,,,,,,,,,,"{'H': 0.45098039215686275, 'A': 0.29411764705882354, 'D': 0.2549019607843137}"
T1,2011,2.5947712418300655,,,,,,,,,,,,,"{'H': 0.43790849673202614, 'A': 0.29411764705882354, 'D': 0.2679738562091503}"
T1,2012,2.780327868852459,,,,,,,,,,,,,"{'H': 0.46229508196721314, 'A': 0.26885245901639343, 'D': 0.26885245901639343}"
T1,2013,2.6633986928104574,,,,,,,,,,,,,"{'H': 0.5065359477124183, 'A': 0.27124183006535946, 'D': 0.2222222222222222}"
T1,2014,2.629757785467128,,,,,,,,,,,,,"{'H': 0.4359861591695502, 'D': 0.30103806228373703, 'A': 0.2629757785467128}"
T1,2015,2.8364197530864197,,,,,,,,,,,,,"{'H': 0.4382716049382716, 'A': 0.3055555555555556, 'D': 0.25617283950617287}"
T1,2016,2.612794612794613,,,,,,,,,,,,,"{'H': 0.4713804713804714, 'A': 0.26936026936026936, 'D': 0.25925925925925924}"
T1,2017,2.965079365079365,14.215686274509803,14.522875816993464,2.3594771241830066,2.5751633986928106,0.1503267973856209,0.1503267973856209,9.941176470588236,7.980392156862745,5.098039215686274,3.764705882352941,4.908496732026144,4.4183006535947715,"{'H': 0.48253968253968255, 'A': 0.3142857142857143, 'D': 0.20317460317460317}"
T1,2018,2.7320261437908497,14.316993464052288,13.617647058823529,2.2058823529411766,2.454248366013072,0.11437908496732026,0.1540983606557377,12.016339869281046,9.163398692810457,4.826797385620915,3.849673202614379,5.450980392156863,4.173202614379085,"{'H': 0.47058823529411764, 'A': 0.27124183006535946, 'D': 0.2581699346405229}"
T1,2019,2.8627450980392157,13.967320261437909,13.637254901960784,2.3529411764705883,2.5098039215686274,0.13398692810457516,0.14705882352941177,14.133986928104575,11.232026143790849,5.147058823529412,3.957516339869281,5.4640522875816995,4.392156862745098,"{'H': 0.42483660130718953, 'A': 0.2908496732026144, 'D': 0.28431372549019607}"
T1,2020,2.7491749174917492,13.518151815181518,13.478547854785479,2.386138613861386,2.287128712871287,0.1485148514851485,0.18811881188118812,12.795379537953796,11.425742574257425,4.749174917491749,4.138613861386139,5.161716171617162,4.702970297029703,"{'H': 0.44554455445544555, 'A': 0.29042904290429045, 'D': 0.264026402640264}"
T1,2021,2.6826086956521737,12.947826086956521,12.360869565217392,2.141304347826087,2.1869565217391305,0.13043478260869565,0.12608695652173912,13.065217391304348,11.082608695652175,4.626086956521739,3.9804347826086954,5.108695652173913,4.304347826086956,"{'H': 0.4391304347826087, 'A': 0.29347826086956524, 'D': 0.2673913043478261}"
T1,2022,2.9279279279279278,12.861861861861861,12.342342342342342,2.156156156156156,2.2612612612612613,0.12012012012012012,0.12312312312312312,13.99099099099099,11.414414414414415,5.042042042042042,4.087087087087087,5.42042042042042,4.165165165165165,"{'H': 0.44144144144144143, 'A': 0.3123123123123123, 'D': 0.24624624624624625}"
T1,2023,2.983739837398374,12.896755162241888,12.669616519174042,2.088495575221239,2.150442477876106,0.08259587020648967,0.13274336283185842,13.498525073746313,11.424778761061948,5.073746312684365,4.002949852507375,5.221238938053097,4.454277286135693,"{'H': 0.4634146341463415, 'A': 0.31978319783197834, 'D': 0.21680216802168023}"
T1,2024,2.830357142857143,12.267857142857142,12.267857142857142,2.255952380952381,2.2857142857142856,0.10119047619047619,0.11011904761904762,14.005952380952381,11.297619047619047,5.017857142857143,3.9851190476190474,5.205357142857143,4.553571428571429,"{'H': 0.44642857142857145, 'D': 0.2767857142857143, 'A': 0.2767857142857143}"
T1,2025,2.9893617021276597,12.393617021276595,12.457446808510639,2.2127659574468086,2.382978723404255,0.0797872340425532,0.14893617021276595,14.51595744680851,11.02127659574468,5.202127659574468,3.925531914893617,5.191489361702128,4.281914893617022,"{'H': 0.5053191489361702, 'A': 0.2872340425531915, 'D': 0.2074468085106383}"
USA,2012,2.6272189349112427,,,,,,,,,,,,,"{'H': 0.514792899408284, 'A': 0.2485207100591716, 'D': 0.23668639053254437}"
USA,2013,2.6153846153846154,,,,,,,,,,,,,"{'H': 0.5088757396449705, 'D': 0.25443786982248523, 'A': 0.23668639053254437}"
USA,2014,2.8550295857988166,,,,,,,,,,,,,"{'H': 0.48520710059171596, 'D': 0.2781065088757396, 'A': 0.23668639053254437}"
USA,2015,2.7450980392156863,,,,,,,,,,,,,"{'H': 0.5434173669467787, 'A': 0.24649859943977592, 'D': 0.21008403361344538}"
USA,2016,2.8123249299719886,,,,,,,,,,,,,"{'H': 0.5070028011204482, 'D': 0.3025210084033613, 'A': 0.19047619047619047}"
USA,2017,2.9232736572890023,,,,,,,,,,,,,"{'H': 0.5498721227621484, 'D': 0.24296675191815856, 'A': 0.2071611253196931}"
